Team,Conf,Record,AdjOE,OERank,AdjDE,DERank,Barthag,Rank,ProjW,ProjL,ProConW,ProConL,ConRec,SOS,NCSOS,Consos,ProjSOS,ProjNonconSOS,ProjConSOS,EliteSOS,EliteNonconSOS,OppOE,OppDE,OppProjOE,OppProjDE,ConAdjOE,ConAdjDE,QualO,QualD,QualBarthag,QualGames,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,ConfWinPct,WAB,WABRk,FunRk,AdjT
Illinois,B10,20-13,108.90668004638574,92,95.36398985232644,33,0.8215799654677028,50,20,13,11,9,11-9,0.6741476215675477,0.4282549058164287,0.78959433457033,0.6741476215675477,0.4282549058164287,0.78959433457033,0.6937023210545642,0.8037180822588283,108.4094426113223,100.23228771566846,108.4094426113223,100.23228771566846,109.7886787564201,95.94658033944089,112.346202383461,98.57921212146104,0.8180713611553615,15,0.0273214300834199,1423.0,1381.0,1362.45,1.0444419978714814,1.013615178538662,0,0.55,0.8848908447365834,45,125,69.77499493537363
Arizona St.,P12,23-13,108.4116317355577,100,94.98255285306554,29,0.8206540342453621,51,23,13,11,9,11-9,0.6903195181884096,0.5489722854027446,0.7512676499558667,0.6903195181884096,0.5489722854027446,0.7512676499558667,0.710602970921511,0.8176599722181076,108.23448984973936,98.98768156916498,108.23448984973936,98.98768156916498,105.80429359716962,94.67492068585136,119.65283487865676,99.32761916298573,0.8948214309122567,13,0.0467622975852517,1375.0,1385.0,1395.8749999999998,0.9850452225306708,0.9922091877854394,0,0.55,1.2275451322500626,39,78,68.09415527236085
Oklahoma,B12,15-17,109.63956572752276,81,96.24949135651944,43,0.8172652641998113,52,15,17,5,13,5-13,0.7632069445355935,0.6008821719052447,0.8762845965377916,0.7632069445355935,0.6008821719052447,0.8762845965377916,0.6388228444885697,0.7812906602872428,109.26474305243896,96.7314503398848,109.26474305243896,96.7314503398848,108.43807435974094,96.93664389131268,125.67477240697649,108.8011431613307,0.839971885787465,20,-0.0341235401431531,1195.0,1307.0,1229.1125,0.972246234579829,1.0633688942224573,0,0.2777777777777778,-1.7068675885309097,73,251,65.02981482177398
Drake,MVC,27-8,108.83931399865423,93,95.64339875519089,37,0.8155265186996599,53,27,8,15,5,15-5,0.4714103198378832,0.4440308048198496,0.4551497654528927,0.4714103198378832,0.4440308048198496,0.4551497654528927,0.8734077244261865,0.8794182585125302,103.60960797810564,104.50385981228214,103.60960797810564,104.50385981228214,108.99892474479628,96.43367465203931,86.9674696142965,76.47554606467904,0.8143422363283395,1,-0.0164926490602721,1510.0,1302.0,1375.9875,1.0973936899862826,0.9462295260676424,0,0.75,-0.685425962983756,63,207,66.3037821179139
Texas Tech,B12,16-16,110.72583310548688,63,97.4139253111145,54,0.8135147689930093,54,16,16,5,13,5-13,0.6798446094074181,0.3908371596104869,0.8767030127938988,0.6798446094074181,0.3908371596104869,0.8767030127938988,0.6782519976503921,0.8881753202972055,109.05318953768383,99.97155436086152,109.05318953768383,99.97155436086152,110.23337728748268,98.09073973733727,125.66195821395245,112.40266452069562,0.7828477573021806,19,-0.057357447685342,1229.0,1314.0,1238.175,0.9925899004583358,1.061239324005088,0,0.2777777777777778,-2.495609837880272,86,300,67.28190235309248
Providence,BE,21-12,114.94277340547389,22,101.16405368852053,115,0.8128209524542753,55,21,12,13,7,13-7,0.6432769957469203,0.3724445028075795,0.7646594989827904,0.6432769957469203,0.3724445028075795,0.7646594989827904,0.700330235198248,0.8703954264769087,108.02995162075608,100.2437581467484,108.02995162075608,100.2437581467484,117.50095364179806,99.39589373097012,126.4191764130607,110.14248151931064,0.8299151778642061,14,0.0482733882708351,1550.0,1469.0,1397.6250000000002,1.1090242375458366,1.0510687773902154,0,0.65,1.3461276366869874,37,74,66.83459021120805
Washington St.,P12,17-17,111.29964422362464,56,98.03002054462964,66,0.8115252453395223,56,17,17,11,9,11-9,0.6789330044056936,0.5930929437221644,0.7450653754836702,0.6789330044056936,0.5930929437221644,0.7450653754836702,0.7149421151737521,0.7922803956897493,108.28277888222948,99.51329316471858,108.28277888222948,99.51329316471858,112.10561067684328,96.94365986630724,121.01149097889724,109.70462410747189,0.7554845575711011,13,-0.0885379664358518,1343.0,1321.0,1296.275,1.036045592177586,1.01907388478525,0,0.55,-2.976809171760688,93,342,64.23389614388547
Clemson,ACC,23-11,110.85743155084948,59,97.74673527908745,61,0.8096056023295505,57,23,11,14,6,14-6,0.5831062544324989,0.4208983961197914,0.6579714439008371,0.5831062544324989,0.4208983961197914,0.6579714439008371,0.8005032422187445,0.8973462657427358,107.16233000953687,103.2339771778014,107.16233000953687,103.2339771778014,111.00901914112328,94.66513567136784,120.62774666267757,104.70390192881364,0.835907664196789,9,-0.0108935853697349,1511.0,1369.0,1382.3125,1.0930958086539766,0.9903693991047612,0,0.7,-0.2723019178388906,57,189,67.99755749108795
Seton Hall,BE,17-16,106.19140302365288,135,93.70494237335566,20,0.8082316424334502,58,17,16,10,10,10-10,0.6738562092424658,0.5032441109518273,0.7651199245835566,0.6738562092424658,0.5032441109518273,0.7651199245835566,0.687911480420079,0.776988041942899,109.19417310567964,99.24578277253347,109.19417310567964,99.24578277253347,107.202791667542,93.4093699843092,113.68448215758649,103.39921878600734,0.7484832611152212,14,-0.0475916570769137,1372.0,1351.0,1352.5375,1.014389619511474,0.9988632477842574,0,0.5,-2.0232045384896264,79,285,66.36162933070557
Wisconsin,B10,20-15,106.47851062482238,131,93.99540670837972,23,0.8075266894677409,59,20,15,9,11,9-11,0.7292260846981434,0.5477491260006704,0.8017750931660246,0.7292260846981434,0.5477491260006704,0.8017750931660246,0.6779192159701779,0.7627789489511151,110.19921202275307,99.75134074827044,110.19921202275307,99.75134074827044,105.7917355803348,94.23801553139924,119.00445253646711,103.61955023645874,0.8308974730158948,18,0.0406900476237453,1271.0,1312.0,1288.7375,0.9862365299372448,1.0180506115481236,0,0.45,-0.4914248689023788,60,91,63.33870678162404
Utah Valley,WAC,28-9,107.08462548525968,121,94.58543613542918,25,0.8064854064878377,60,28,9,15,3,15-3,0.5332490918410321,0.4452727111707926,0.5230280977364221,0.5332490918410321,0.4452727111707926,0.5230280977364221,0.8187687536718992,0.7978123048934151,105.87296070207644,102.41364512014972,105.87296070207644,102.41364512014972,105.3565719013659,93.6104737951332,109.55413553657128,94.4741304015635,0.8459348608115248,6,0.046711427105945,1372.0,1212.0,1305.5750000000005,1.05087796564732,0.9283265993910728,0,0.8333333333333334,-0.2581202802187191,55,79,69.81091334196329
Villanova,BE,17-17,112.27439561658036,43,99.26580779463951,82,0.804736277465559,61,17,17,10,10,10-10,0.7128283775245803,0.6102366103938318,0.765470367600831,0.7128283775245803,0.6102366103938318,0.765470367600831,0.6809153301060211,0.7790956835525751,109.6499605573514,99.1939868492684,109.6499605573514,99.1939868492684,111.17049920331326,97.4133816509132,127.68259313214269,111.70298410776152,0.8231150194375394,15,-0.0415276307491028,1374.0,1362.0,1313.3749999999998,1.0461597030551062,1.0370229370895596,0,0.5,-2.171989741622712,84,273,63.69308827148963
VCU,A10,27-8,105.52345452070384,150,93.4079869058643,17,0.8025800637186878,62,27,8,15,3,15-3,0.5508234678193716,0.5039154833510765,0.5410513177937522,0.5508234678193716,0.5039154833510765,0.5410513177937522,0.8325845508616074,0.8411522835611452,105.0002773490739,102.58290541041453,105.0002773490739,102.58290541041453,106.35818520353048,94.06651679016936,91.0732406946093,87.16435918680395,0.6235133965989533,3,0.0494692688680658,1308.0,1131.0,1220.875,1.0713627521245008,0.9263847650250844,0,0.8333333333333334,0.973385470329432,44,70,67.92071334572998
UCF,Amer,19-15,107.72279282908512,112,95.55138188973264,35,0.7988008102719847,63,19,15,8,10,8-10,0.6267611161984467,0.530170059258997,0.6577816354266444,0.6267611161984467,0.530170059258997,0.6577816354266444,0.7575213152812795,0.849233153633091,107.43813686019692,101.3343301872874,107.43813686019692,101.3343301872874,109.70697131748648,97.99319394382007,126.97649685939705,114.41344570918984,0.7681882336943939,9,-0.0685798826826888,1303.0,1230.0,1219.9875,1.0680437299562495,1.0082070513017551,0,0.4444444444444444,-3.7789888704682215,106,319,64.48464662791412
Mississippi St.,SEC,21-13,103.43622820180111,186,91.76147459618988,11,0.7985524118583552,64,21,13,8,10,8-10,0.6435623806287242,0.450469151917475,0.7527344641501699,0.6435623806287242,0.450469151917475,0.7527344641501699,0.7183815707812766,0.8517268624523278,107.7426699120098,100.48114133942472,107.7426699120098,100.48114133942472,104.33733383010788,93.79167313756842,121.31868626639452,107.09747090015006,0.8074984841980019,12,0.0293239398168015,1157.0,1168.0,1180.775,0.979864919226779,0.9891808346213292,0,0.4444444444444444,0.362260034268234,49,116,63.5883687745322
Missouri,SEC,25-10,117.46074907810726,12,104.46327981110387,182,0.7938988482117846,65,25,10,11,7,11-7,0.6527667329363528,0.4458258647104853,0.7544883018962117,0.6527667329363528,0.4458258647104853,0.7544883018962117,0.7144006482894606,0.8534896334599545,107.13517383554428,99.96538205545856,107.13517383554428,99.96538205545856,116.774408536412,105.46260043793228,135.47033427182114,117.02392849854012,0.8433415233284555,15,0.1396465864931033,1340.0,1361.0,1232.65,1.087088792439054,1.1041252585892185,0,0.6111111111111112,3.5238845891334023,21,3,68.92829461720787
Utah,P12,17-15,106.68991048066005,128,95.0386218899672,31,0.7908236378801582,66,17,15,10,10,10-10,0.643669678367108,0.4693828160189552,0.7331012275334203,0.643669678367108,0.4693828160189552,0.7331012275334203,0.7310980324797448,0.8568179076905604,106.6959581507906,99.90685024774665,106.6959581507906,99.90685024774665,106.84188280834032,93.8321181684686,111.94745507032538,103.69070260365214,0.7070495545685819,10,-0.0592211915120229,1310.0,1295.0,1310.2249999999997,0.9998282737697726,0.9883798584212636,0,0.5,-3.3306298400402103,99,306,66.0453095801711
Iona,MAAC,27-8,110.30503270789768,64,98.25916991113694,70,0.7908193288329776,67,27,8,17,3,17-3,0.4333886336927153,0.6280697174174281,0.3201071077336317,0.4333886336927153,0.6280697174174281,0.3201071077336317,0.8828893910380693,0.8139024171419306,102.50368392586664,104.67581781255411,102.50368392586664,104.67581781255411,108.92040732028086,98.80559638610372,107.79753613150572,103.07126266332452,0.6261167100903369,2,-0.0184892037070186,1533.0,1285.0,1368.9999999999998,1.1197954711468228,0.9386413440467496,0,0.85,-1.6524827037965677,72,212,68.53037452709627
Dayton,A10,22-12,109.78983592136944,74,97.93555895754012,64,0.7881767110638681,68,22,12,12,6,12-6,0.5233365698606709,0.4867485980605717,0.5356599011465073,0.5233365698606709,0.4867485980605717,0.5356599011465073,0.852155950997043,0.848193599852705,104.02888121370246,103.16040018633818,104.02888121370246,103.16040018633818,111.72645700796826,98.51532543377064,104.84912447876268,94.29068561674627,0.7721708727406639,2,-0.0831519125115444,1271.0,1119.0,1148.1374999999998,1.107010266627473,0.9746219420583336,0,0.6666666666666666,-4.319694474974318,112,337,62.421600775766
Colorado,P12,18-17,106.53427336212064,130,95.06237073779263,32,0.7875525935660245,69,18,17,8,12,8-12,0.6858019939984371,0.5892833979082245,0.7200038313606817,0.6858019939984371,0.5892833979082245,0.7200038313606817,0.7203506178704857,0.8032185985193526,107.49397787484638,98.53749220995228,107.49397787484638,98.53749220995228,101.24768787302116,91.4702628710212,113.17711125297691,95.8602208265556,0.8709880005729529,11,-0.0551764042728595,1297.0,1289.0,1360.3125,0.953457385711004,0.9475763841029176,0,0.4,-3.360161174461278,100,298,68.96929536547827
College of Charleston,CAA,31-4,109.41361801735032,84,97.68633088629429,58,0.7864734515914363,70,31,4,16,2,16-2,0.3968183582870259,0.440014195639409,0.3314642060896721,0.3968183582870259,0.440014195639409,0.3314642060896721,0.9003741732466182,0.8935549613531306,102.08210359987406,106.03490315589949,102.08210359987406,106.03490315589949,110.28588524885268,98.73083441217186,114.06965130641396,101.3750723783344,0.7952380038745127,2,0.071961335280644,1491.0,1186.0,1289.725,1.1560604004729689,0.9195758785787668,0,0.8888888888888888,1.6636672775794832,32,36,70.97327683771903
New Mexico,MWC,22-12,114.39710310060762,25,102.40746006473688,138,0.7812962338055996,71,22,12,8,10,8-10,0.6165693803069525,0.4806400492897932,0.697580842316158,0.6165693803069525,0.4806400492897932,0.697580842316158,0.7860187724463136,0.8609707892218209,107.24539901786402,101.1562084308209,107.24539901786402,101.1562084308209,116.24369293025684,104.3629090894794,113.6975498129071,97.6779951835469,0.851504960918374,6,0.0063155993505192,1421.0,1387.0,1278.6999999999998,1.111284898725268,1.084695393759287,0,0.4444444444444444,-0.9778680747215308,65,161,71.58870926626166
Pittsburgh,ACC,24-12,113.11020637304134,35,101.6140112242075,123,0.7742704590055682,72,24,12,14,6,14-6,0.6246214301789056,0.4833047110230645,0.6569337397422652,0.6246214301789056,0.4833047110230645,0.6569337397422652,0.7526476589260979,0.8100478890943457,107.85930777033,102.12115891541336,107.85930777033,102.12115891541336,114.33638220575143,101.2158253528306,121.29893330838968,106.61242857341372,0.8152010290665598,11,0.0733824258489551,1521.0,1414.0,1347.2124999999996,1.1289978381287291,1.049574584558858,0,0.7,-0.2517330606374316,54,34,67.2485540526718
Vanderbilt,SEC,22-15,114.01950284411916,28,102.50557451514922,142,0.7728021393201108,73,22,15,11,7,11-7,0.7012974547124566,0.5808727213609836,0.7674393567742039,0.7012974547124566,0.5808727213609836,0.7674393567742039,0.7083453477246865,0.7997665800447884,108.50386349483756,98.84500581893138,108.50386349483756,98.84500581893138,118.88326522754863,106.65893158342122,131.63782955473545,120.88654893186497,0.7270729632153742,16,0.060205732659295,1325.0,1366.0,1209.2625,1.0957091615757537,1.1296141243113054,0,0.6111111111111112,-0.3179021701624661,58,50,66.40300693475645
Stanford,P12,14-19,114.37275550527572,26,102.85408998379884,149,0.7721941808740921,74,14,19,7,13,7-13,0.6671521907328481,0.5304697762003101,0.723041670779123,0.6671521907328481,0.5304697762003101,0.723041670779123,0.7121640117953542,0.7935792930310778,106.71930153848795,98.67957734212789,106.71930153848795,98.67957734212789,116.14132450460536,106.05720964014662,127.44528029610892,115.46158031577347,0.7568739159970796,13,-0.1210070230927116,1404.0,1417.0,1302.6124999999995,1.077833968275293,1.0878139124259902,0,0.35,-6.166514719308341,142,360,65.67942867422092
Virginia Tech,ACC,19-15,113.98272006269836,29,102.56427012567008,143,0.7709897213363908,75,19,15,8,12,8-12,0.6329052410193142,0.4616205014369838,0.7085869171136848,0.6329052410193142,0.4616205014369838,0.7085869171136848,0.762012467902549,0.8534960221643441,107.67282956943129,101.70859761855252,107.67282956943129,101.70859761855252,113.3831046692497,102.99234174728043,125.53773693081143,113.32263551427832,0.7644486559999043,11,-0.0364812133074539,1470.0,1465.0,1349.0375,1.0896657802322027,1.0859594340409366,0,0.4,-3.212512761646847,97,259,66.55295767930798
Sam Houston St.,WAC,26-8,103.88084141329958,175,93.6011579473111,19,0.7682257713859301,76,26,8,14,4,14-4,0.4977887782831189,0.3994301534979673,0.5152447821256252,0.4977887782831189,0.3994301534979673,0.5152447821256252,0.8318485950137728,0.8250729780779089,105.23536935235973,102.33788230608106,105.23536935235973,102.33788230608106,103.67795142252518,93.87767722768804,97.35989898679937,96.0143774741456,0.5399246602875168,5,0.0689748132796553,1236.0,1123.0,1198.8000000000002,1.0310310310310309,0.93677010343677,0,0.7777777777777778,0.1014944392210462,52,41,64.45107677639753
BYU,WCC,19-15,108.55642790389165,97,98.30852617029232,72,0.7577406879286138,77,19,15,7,9,7-9,0.5845583274894395,0.481673758557915,0.6619187726695985,0.5845583274894395,0.481673758557915,0.6619187726695985,0.7762110401877443,0.8237936944742591,107.73442988242977,101.75098776695282,107.73442988242977,101.75098776695282,107.73054210361352,94.33857491857816,122.53971138054492,106.16446389707797,0.8388404579036773,8,-0.0612078638413737,1195.0,1117.0,1123.825,1.0633328142726848,0.9939269904122082,0,0.4375,-4.521527450802791,115,309,69.54322523533577
St. John's,BE,18-15,107.85154570810998,105,97.71229384159594,59,0.7568295991242108,78,18,15,7,13,7-13,0.6419012872360483,0.3859045199811795,0.7702545415941261,0.6419012872360483,0.3859045199811795,0.7702545415941261,0.7176354512509638,0.8910438322770203,107.4478661657932,100.26515347719632,107.4478661657932,100.26515347719632,108.36336106774657,98.6508396340452,116.44426048533133,107.48993247419156,0.7150784613758904,13,-0.0056147360766118,1521.0,1602.0,1500.9499999999998,1.0133582064692364,1.067324028115527,0,0.35,-2.645680395104864,87,181,73.35536855264289
Kent St.,MAC,28-7,106.99253115779538,123,96.96922425797388,48,0.756060625996582,79,28,7,15,3,15-3,0.4501241722097237,0.4675026623528961,0.394753225153732,0.4501241722097237,0.4675026623528961,0.394753225153732,0.8533483609190164,0.7929266715963835,105.72630604697032,106.25732047558375,105.72630604697032,106.25732047558375,106.14725858256652,100.78712024736468,98.12796000706942,86.49364558787278,0.810200885382739,4,0.0715477168186161,1385.0,1235.0,1243.0375,1.1142061281337046,0.9935339842925092,0,0.8333333333333334,0.8178283250187304,46,37,67.78555330642543
Nevada,MWC,22-11,109.6536237342994,80,99.46842693404442,87,0.7541911832383326,80,22,11,12,6,12-6,0.6552159147039651,0.547466966780282,0.7226205512187848,0.6552159147039651,0.547466966780282,0.7226205512187848,0.7636693391796031,0.8282586524160792,108.30786310123857,100.6004880695876,108.30786310123857,100.6004880695876,111.17434768477813,97.5355180801875,133.89555528352597,119.35968555966738,0.7894416965312341,8,0.0950038212450833,1298.0,1224.0,1211.6750000000002,1.071244351827016,1.0101718695194668,0,0.6666666666666666,0.6569140748025718,47,19,65.90414657194964
